PC1,PC2,Cluster
1.944642669549873,1.4057245184803504,0
-2.4540647520379038,-0.7414698386220276,3
2.116977536285923,-0.5356389690354372,1
-2.1598780326260667,-0.5861965096035076,3
0.7207235487639152,0.9454114138504252,0
1.5196393916038313,0.6381950502211857,0
1.0767986182688458,1.8657895802014457,0
-1.3929940353177568,0.5766638138220967,2
-2.5171647700019664,-0.29720697710636307,2
-4.44837189541256,-0.6442598994069274,2
-2.6581463190892434,-1.3524851265803268,3
-3.027596264529925,-0.487489496760342,2
2.062518992708476,-1.6622807317412196,1
-0.1959141044717899,1.159563778551297,0
-2.6931191765487585,-0.7630181177702422,2
3.1630885921133682,-0.22231901698518178,1
-2.0365515821947455,1.4535107672561496,2
0.0573846986254174,0.5771422465334999,0
2.390864861388289,1.210846322477261,0
-1.3567277081096345,0.3293758589301367,2
0.09730901011863516,0.18282192051264148,2
-1.022700370799661,0.286720657703802,2
0.7164970070866674,1.2396592097768528,0
1.2641537251293653,0.39140647740957396,0
-0.1328870761055972,2.4210078732261437,0
-1.7974564829122315,-0.1600546153150483,2
-0.6780545547122405,1.7227974789574967,0
0.5631825431955982,-1.7004165836756429,1
-0.759824939694131,-0.5800096326995201,3
3.354587391469043,-1.2308468192495654,1
-2.673596031193689,-1.2861772607591777,2
0.3224507320895355,-1.5166824394176748,1
-0.9520829798519356,0.23065621291187494,2
-0.4427666778039461,2.4257801457990644,0
1.7493331709156366,-0.22889368334269428,1
-2.12784228650541,-0.26025059406554285,3
2.3853364141644264,0.5135444018713905,1
-2.0623314895721756,0.35470619639733064,2
-1.6363699002986472,-1.0043271253983306,3
1.7785736625534974,0.5504427775534575,0
1.991446809877924,0.597355624042566,0
-2.6393149146844865,0.2709666556314919,2
-3.245109234263518,-1.3225563487040208,2
0.2768355763497742,-2.3813513877375825,1
-3.440747573029431,-0.14122971473296117,2
2.3489184088924726,-2.6550647370430163,1
-2.372369711310172,0.7761778178937497,2
-2.350525753820427,-0.41411041999895043,2
-1.6059747064402239,0.9420280025636366,3
1.0912816995353,3.529615022351158,0
1.4855563300246633,-1.4194590290751161,1
3.4067806144381474,-0.0675015680061175,1
-2.002973128648232,0.25281201850685053,2
3.0416420934473414,-2.306610715770367,1
1.0157324631267295,1.836087132982441,0
3.6406359793801046,-1.2273713811666827,1
2.529162759155351,-0.6891394539174907,1
-2.1765306496567205,-2.1088815138003763,3
-1.7773261166328564,-0.2396046703371286,3
0.6607600674839045,0.852165051056007,0
3.017071220284248,-1.7515465211174863,1
1.2568197668381524,1.758569000513818,0
1.370665070562455,1.991633098138214,0
1.4621211005166987,0.12268479429507026,1
1.7042065227884802,-0.9707368891547192,1
-2.6186900582155235,-0.8840058770390739,2
-3.543906141397435,-1.199332577679384,3
2.8511756120734133,-0.01490812108883726,1
1.4322203554919781,-0.3878268801162365,1
0.37705363560165167,2.4722214320034777,0
2.2370122699610917,0.3791607658192655,1
-1.4628613364620924,1.1335610146140074,2
1.898424525650431,2.1302254174150597,0
0.812110074357682,2.6613938001531987,0
-0.7446982152992403,-2.53493074370798,3
-2.804932999890826,-0.8540372354328534,2
2.274283312368489,0.17673674080019755,1
2.8917983964098704,-1.03182895586775,1
-2.612615812466688,-2.704155097965061,2
1.2301513042639876,1.0540921246309418,0
-1.2061783037579048,1.635994841674299,2
-3.246876433532375,-1.063486197794032,2
-2.1947546793593347,0.532287756957195,2
0.3224507320895355,-1.5166824394176748,1
3.221515375413514,-2.185990512350758,1
-2.6697440077511443,0.1580396501963978,3
-1.429949462195533,1.6196380014777065,0
0.030947846134437632,0.7637154275429185,0
2.6149680163979276,-1.7666709935874785,1
0.2173628823711894,-1.7365550233591367,1
0.0036163289931138848,4.247392295604512,0
-3.0432411809243787,-1.2048703366436906,3
1.9584235481631849,-2.248717557190672,1
-2.432154588828874,-1.4274872221737407,3
-1.877279835760008,-0.38323093577756756,3
-2.2995469019201558,-1.3913804343308875,3
0.9662632379493407,2.0965349670168973,0
-2.1002154336321484,0.5198709152937592,3
3.031516790699183,-1.3780469739552772,1
0.9569950250308048,-0.07259039279056866,0
-1.9033110444203258,-0.053579849278381254,3
-2.1356395496506386,-0.7366325803312102,3
2.4829461401187607,1.0498698184549655,0
1.8052666657736423,-0.5689813640831598,1
2.657971793397561,-2.509913083908737,1
-2.6933174737903065,-1.4766853119940497,3
-0.9840942560074043,1.3695787866960356,0
1.2882351557569318,2.3122271135999295,0
-1.1625978479115158,0.5111237141483363,2
2.0603697311947906,-1.0045669333054261,1
2.4497261195187847,-0.4804821306845166,1
1.639258116434664,0.5245709996918471,0
0.773827519812208,0.5612463662193425,0
2.9450158831640443,-0.4104623486426611,1
0.6734826139656171,2.0696582537991772,0
-1.492366505377836,0.1760561563372002,3
2.7567097832199883,-3.082884669788662,1
-0.042378527088523237,2.3591061010698264,0
-2.1330781594230723,-0.08363292474308823,3
-2.64019555945855,-0.5035053497099776,2
1.3346432837259272,1.1532262974467278,0
-1.5995399397544396,-0.4065141943560355,3
-3.4148063034261114,0.007677589275942775,2
-2.5199194598470305,-0.7593992759036141,2
3.5783185741580876,-1.6681983364307968,1
2.151259531365768,-1.1070061433873883,1
2.699251003320007,-1.7162389436364178,1
-1.7598120697987751,-0.3025295874901549,3
0.3891686939538935,0.9868265681501897,0
1.3555359053274743,1.0344551168777483,0
0.803480995396744,1.0712928512191904,0
0.38476331824164506,2.829797012157985,0
1.9147251347922831,-0.9690643729410029,1
1.4780101829905457,-0.19368152307958958,1
-0.7934237252487787,2.0247546481930128,0
2.6341270504179137,-0.684698980473504,1
-3.678465746082423,0.3839383974245828,2
-2.3737879625972407,1.3799721461024173,3
-2.501866303530875,-0.8133348345115509,3
-2.549937808711775,0.32204296233577195,3
3.238020940960225,-0.5761259229072306,1
1.042863301331427,0.24005457982634393,0
3.1316962202938683,-0.9620350088402534,1
1.8209765862449054,1.2043648348818998,0
-0.5299661930050867,0.9366075741889823,0
0.23714158524723722,1.9153170521232827,0
-2.2227500288183695,-0.2691591143116789,2
-2.9140695596971633,-1.0455056819966742,3
-1.5393633516340715,3.4112633445845555,0
-0.2707265275928098,-2.326447167728204,3
0.8702127277303832,-0.67188820489329,1
0.6095886429558489,1.0001719545544532,0
0.08470242111703301,1.827364783729775,0
-1.6771231717178736,0.12141064078278924,3
2.1379189505298286,1.3516918984311599,0
2.322556198230579,-0.13563238068393393,1
-0.08122815434141792,1.0154909207307656,0
-3.066957919160307,-1.0533989205703957,3
-0.165122435891289,-1.8340320449290672,3
2.755121625122953,-1.8596715605249077,1
-3.856708635556083,-0.1193095801815645,3
2.6827349271173606,1.0487447736877238,0
-2.012465218848378,0.6933985052108088,3
2.6990832814764527,-1.0262985590405542,1
0.95234025124248,-0.613427749743865,1
-2.248589627734774,0.9875598871285447,3
1.6409792382278368,-1.295918246673981,1
0.6216350726446299,-1.2274604415174908,1
2.2702516708925464,-2.08643245041619,1
-2.062556408245824,0.14737957177346486,3
-2.9663211172847666,-0.43325875534384317,3
-2.371742545677738,0.020725038688671985,2
-1.2680612849424753,-0.5862807852169637,3
-1.4470409090238106,-0.26288642770637105,3
-0.9321083811790684,-1.6019037281837547,3
2.7387937904106567,1.007690710780582,1
2.750887618469016,-0.07089277838359558,1
-2.520499278656259,-0.2146326463404423,3
-3.2547711479407395,-2.0482168572018584,3
3.031516790699183,-1.3780469739552772,1
-0.3795344112961881,-1.0085884761517843,3
-2.3798475685210105,-0.3514991692597644,3
2.819489101899444,-1.1506868965430166,1
-2.0078094935076725,-1.3791072638265198,3
-2.021213437992667,-1.8976282650376366,3
-2.631635446106293,-0.3402136014163981,2
-2.2391583255193765,-1.052044144847568,3
0.9563147940224372,0.5610345464333061,0
3.0202360867512703,-1.0435399389448863,1
-2.175967439441881,0.6087983311993409,3
-2.2426894335912038,-0.4778424160695709,2
3.1098602070403527,-0.4194037788292152,1
-1.708511142850799,-1.1009353478573625,3
-1.7827807386043457,0.310353992857595,2
-0.23161536073668956,1.9041237460563372,0
-2.9902482362555327,-0.19412290568277998,3
2.455116459321868,-1.2240553060655162,1
2.4968170774035503,-1.4619883842958985,1
2.505214038304282,-0.992582841232085,1
-1.1253305980721597,1.6989264666277886,0
0.8931042930602581,0.36505602239204427,0
2.7518372693647835,-1.9436792765215727,1
2.1086671520898626,1.3360031157712282,0
3.2254866329675975,-0.91622432124098,1
-2.7197172860488203,0.08262491478040115,3
-2.8497375277918535,-1.5957571381446964,2
-2.69190727436633,-0.9486741163456571,3
-0.35500011614781385,2.053802488398104,0
-1.8394068589877923,-1.3812166210552699,3
1.955955226580287,2.8656728700649277,0
-0.12929017259871553,0.9630565571676689,0
2.876761265371433,-2.156283852566335,1
-0.7064162679596898,3.1475455580116467,0
0.10652232372641858,3.4143348838846017,0
2.5858114890398283,-1.6750436737702747,1
-0.09458550719543642,1.6231800176343327,0
-3.4826524425799956,-0.5991336201917964,3
2.9546230785670784,-0.9102894165689833,1
-0.39295562233418124,0.33427177013216425,0
2.242336941897504,1.6034307888143557,0
-0.9422970676456014,-1.9456844099355433,3
2.4188067700032025,-2.106810337085004,1
1.6277047404548377,0.187644267314761,0
-1.0485409862968817,1.5219333447856804,0
2.3111361657992804,2.5682482425304607,0
-0.9389926186769046,1.2175398442603285,0
0.39087909848129665,1.436833919264161,0
0.6405586163874122,1.3062098414233665,0
2.612647040957816,-0.7767375262217656,1
-3.1220231024163447,-1.3687018380957499,3
-0.3246655580833196,2.999212799350325,0
1.1679644969472356,0.5197936423076172,0
-2.8835803044011907,-0.840121945699085,2
-2.6756524412625833,-2.6338478423459564,2
2.295918671037911,1.3883230380134104,0
-2.2077229144116597,-0.4254693492637272,3
-2.9981343975204,-1.2349644644168347,2
1.7573485653236711,-0.5935584853844111,1
-2.899331868392261,0.5361318615696308,2
-2.2283429365020133,-2.1421850783938767,3
2.8369716663792746,-0.8906846085216752,1
1.4159266271833808,0.442418971528345,0
-3.1019865274022247,-0.5772953728108625,2
2.7716897372901195,-1.6605799373493413,1
1.833713599632298,3.1238050001517657,0
-3.169489625661782,-0.7224836075833342,3
1.408736423985578,0.697645065978572,0
1.8772481059701929,1.123566356349893,0
2.4667781136315936,-0.46249877594728817,1
1.853591150830755,2.0946715290538362,0
-2.2894428745933477,-0.107066384069532,2
-2.6964293590447364,-0.752540869023874,3
3.555760965272594,-0.830460051563205,1
-0.5348656635178275,0.2538264356214003,2
1.441565809321009,2.8747784149732745,0
-2.5147564227334187,-0.038815769022333434,2
1.2264095544314046,1.6740033231235072,0
0.5291715271912096,0.9216315001175848,0
-2.70086052690822,0.947040091666564,2
-3.6456780741283814,-0.2872655272450931,3
-3.060160501004221,0.08310438201280597,2
1.4343222558355813,1.8597299838268293,0
-0.17175800601642738,0.269660049855231,0
-2.9037314113772204,-0.42646887745463696,2
-0.6660195211546523,2.5238092010958453,0
-1.705961815037086,1.493223086090351,2
2.825431859741551,-2.4630110999629755,1
-1.4629663534960176,1.7876922984895367,2
2.0782059909434607,-1.910606215168222,1
-2.0499646068515314,-0.4324686840123691,2
1.315408751535197,0.4878263219534005,0
-1.7293698771034938,-0.2550405053829728,3
0.027158025745545367,-0.3221138867229311,3
-2.4862323958364145,0.4842027592411292,3
-2.1328483458795473,1.1470579229095752,2
1.8535696955622083,0.37900293776095034,0
2.171454551276246,0.5619753052910763,1
1.8714667348679783,-2.5452020948303287,1
2.4982515140468258,-1.6775628185661282,1
1.6998004762904044,0.6015134588693148,0
-1.8671241257953821,0.8455797503505186,2
0.39087909848129665,1.436833919264161,0
0.0573846986254174,0.5771422465334999,0
1.195954032264244,-1.2171740226394747,1
-2.2964071374673667,-0.4877402736673956,3
-1.8341155017747421,-0.4975812552812099,2
2.6254907949030226,-0.44937964871368347,1
1.0181441762290795,3.257580020349868,0
2.4703399085215634,-1.5733259785962008,1
0.07316383602024776,0.8398174769814881,0
-2.1290090812036544,-1.4142866895771582,2
-1.2742326447904273,0.22734899023834768,3
2.3771712561517595,-0.6000763413039358,1
-3.0602563235564473,0.8767798489699493,3
-3.411153995381485,-0.8299963005886365,2
1.4697460974074272,1.743800092640539,0
-2.508713099008338,-0.7378462052826347,2
-1.6365785986626298,-0.0009577368943499239,2
1.8423369555535496,-1.7850032120757608,1
1.723515500779516,1.2860602382489503,0
-1.7844968321065524,0.4626030867038981,3
1.3535000834716784,0.24386159365819496,0
-1.0776245594925657,-1.4784339940333258,3
-0.6927662305105473,0.4948368011541795,3
-1.8926808642286297,0.19153623514398074,3
3.0464120452521337,-0.8736149559291692,1
-1.6892381331888453,-0.13088494948073112,2
2.590755908577562,-2.392241285069036,1
1.0519486218901422,0.2787098889329241,0
0.28444672516903324,-0.9680346287315001,1
-2.423697051931277,0.34848249679857063,2
-3.335866650891914,0.6477642974680614,3
2.6454921276890664,-0.5923572141226533,1
2.8361339198662208,-0.4541005194522817,1
-0.40818025338508657,1.1679519396718394,0
-2.667473649843488,-0.3687579331247258,3
-1.999103138687905,0.5630426848817037,3
1.1184836901972743,0.4441665458924576,0
-2.865002834701396,-0.22457077926977995,3
0.04344373044645118,2.447112326206569,0
1.7996578325959893,0.32277650332329466,1
-2.8134510762519205,-1.0011739551598566,2
-3.0865200869129796,-1.0146411098514314,3
1.2721136820191672,2.2650826870251457,0
0.6590756912925413,2.5917640677808302,0
2.042612771566807,-1.0974497624787338,1
-2.7113022195996805,0.5108743193073478,2
-2.743039110752474,-1.1739629773200755,2
-2.4690993551733365,-0.3235187225111294,3
-1.2682761996345033,1.2854257862249676,2
-3.2503627551678735,-0.746145255772393,2
-1.2996089961094008,-1.9366537212410913,2
1.4398263466269834,0.9176894369420573,0
-2.1792947102525697,-0.6487378275823918,2
-2.765828505356007,-0.0026198535025250785,2
1.7972015667335104,0.5997282671309803,0
2.4801626304633686,0.05946691947005102,1
-2.4768862849350564,-0.3540481945748292,2
2.892021020721742,-0.48509492022765377,1
2.5312695457937116,-1.9709370933054682,1
2.655089577743959,-0.28008805985035323,1
-0.7301428127984371,-1.4311462257312224,3
1.0509901985550216,1.6743512645596217,0
1.3509971263501757,-0.13212662983238052,1
-3.2711548001106587,-1.0330561218169556,2
2.190341835588115,-2.4061677736290825,1
-2.526973538736475,-0.006327120142204135,3
2.440008467941281,-2.4371415472798468,1
-2.650098980872306,1.1052132610876304,2
-2.9855134720906684,-1.5194957763844958,3
2.04101471915843,0.8430500747961075,0
2.1353244676700656,0.9575261845820934,0
1.847435511066449,-0.42664985359167384,1
2.709912774478131,-1.325010730098035,1
1.363746405144485,2.2828754079819285,0
-2.4719273344614945,0.09377174014397185,3
-1.3287737060680525,-0.5829275356195662,3
2.456344906255679,-1.4467108991588575,1
1.8074278190953523,-1.3944608429169125,1
0.17060000652785406,0.5122054141469138,0
3.1296606134862555,-0.6466429192175184,1
1.3520168732381004,0.3245364478550821,0
-1.822159858951065,-0.028802602540430742,3
-2.9037314113772204,-0.42646887745463696,2
0.3003787880479692,2.918604836103589,0
1.3532510241714648,1.0192706253922539,0
3.1910105858666067,-1.1011649369605763,1
-2.2206958931830485,0.1113166221633405,2
2.240171789122931,-0.5705107876695441,1
0.6914308173480938,0.8849240834195831,0
-2.515622108058899,-1.6139000919030908,3
-0.7985401370484576,2.716714833711603,0
-2.2738455559966915,-1.554613688474091,3
1.431485159760898,2.018830371088546,0
-2.2457867279310033,1.0764841315938667,3
-1.4970077474030399,1.9713251970235015,0
-2.2717333135242943,-0.9882534551642751,2
-2.65779793335801,-0.48460586350876367,2
1.5255114628100939,0.3035088821110322,0
-2.4811201025198533,-0.8350438003717454,2
-3.3889154008587252,-0.13679764102386635,2
-3.5671593224691915,-1.604702096390462,2
-0.24733292052245714,0.7865502353109741,0
-1.5393633516340715,3.4112633445845555,0
-2.572378404953397,-2.6524003548590915,3
-2.968703316230789,-0.17091989097391522,2
0.2500719444317423,0.9372012272475129,0
2.3616527834171777,1.0488980004549624,0
-1.2550085544164904,-0.12377970781763722,2
1.0380998246230269,1.143176326134088,0
3.225176077400641,-2.8302594218779937,1
0.08523109405926242,-0.45539986269789373,3
2.190487644589435,-1.811320792078217,1
-0.03677782910113741,-0.6226677890754285,2
1.905396308654099,0.1451671552907166,1
2.957611798037665,-1.3655682290820226,1
-1.2079132809484656,2.044015659797389,0
-3.0003605715482324,0.3004152920943819,2
-2.8690346729938123,-0.5633406056893251,2
-2.0613723746559374,1.1481811144781324,2
-2.050759447719154,1.1821055643865634,3
2.468773128730165,0.3131784858794817,1
-1.0988191958094289,1.1723679983571045,3
-0.2908577384131664,-0.2639605627955526,2
-0.10641802397639825,3.1074464228066545,0
-2.523221293628376,-1.207485257211249,3
-2.1210054111023218,1.0393674723709503,2
-0.30868262687703446,0.651523535899008,0
-2.5171647700019664,-0.29720697710636307,2
0.24937987920793586,2.246027636715937,0
-2.2000733260159278,0.6788955331653166,2
1.005018345721174,1.2671180368054185,0
2.6842892401078884,1.7727519515352335,0
0.1848333733478728,1.6586927885892855,0
1.967055891900752,0.43598933388165445,1
2.7643789479844068,-2.2596221014186213,1
-1.9946710413762796,-0.19620284075852612,2
2.1743365355250366,-1.2886755967119352,1
3.2292511337706404,-0.4425716701328367,1
0.6100145469343244,3.5432743688617006,0
-2.2178210577987754,-0.7142549273369724,3
-2.2995469019201558,-1.3913804343308875,3
-3.7363309128774294,-1.5511565592166936,3
2.656257846042682,-1.772913567139012,1
3.205025974386348,-1.8065739166574433,1
-3.4535649146188683,-0.2869781346675802,3
3.7549685127934747,-1.878275658969698,1
1.367367062153426,-0.23434333945211197,1
-3.165468102418663,-1.0901744870658225,2
2.1593857295136134,0.323644206503074,1
2.041719456801028,-0.9944576576235195,1
0.4078651664445318,2.4658686044309457,0
1.5935895769675292,3.6792818971933707,0
2.2767636654781302,-0.12350187491669254,1
-2.186514106506915,-0.9743406965091088,3
-1.92255796290361,-1.1885265847731676,3
1.5026823094836415,0.7071745865992501,0
0.23062703010215121,0.9007336608792358,0
-1.407442881270794,0.3536585916866864,3
-3.561465742182776,0.3637369336691294,2
-2.7583303279589426,-0.8107773568499469,2
-0.40728185071684975,-0.6797754306394459,3
-3.2560091973280336,-2.2548489109754635,2
-2.65779793335801,-0.48460586350876367,2
-2.7638270601000876,-1.7336746890634083,2
-3.007579394355708,-1.4149499954752602,2
-1.0566088814516927,0.4342989285965975,3
2.7377596877162733,-2.015831388106069,1
-2.586830878582281,0.03958242581760624,2
0.9096048442527429,-0.4814146025466728,1
2.0153270885331898,1.137628206794941,0
1.7524872591703042,1.657445461500407,0
-1.7174032264328654,-1.0701088062011417,3
0.8256058358156547,0.14746398534523666,0
1.9629013694793318,2.0859559069927185,0
-0.9009215182245085,3.648301031299457,0
3.089082545337279,0.10058490272458688,1
-0.3594955666695891,1.1904909736436595,0
0.32194911459401127,-1.315539267924406,3
2.3594575524863495,-0.40496953124519747,1
0.4182556104264515,0.6522552342437232,0
2.886551969795873,-1.9035408955945925,1
-0.9650517846157181,-0.3886164009571041,3
2.825431859741551,-2.4630110999629755,1
-1.689738496498157,-0.15910602665017776,3
2.6436903157244593,-2.383010956035335,1
2.464103370590118,-1.1353710708432265,1
-3.12611810047892,-0.5212522403732069,2
0.5503517481751572,1.2210612267830365,0
1.500874157900563,2.070093585660516,0
2.6021372954779336,1.4539693980272665,0
-3.0357296271354612,-1.162670832627993,3
1.820268504014074,2.886230466005915,0
-2.6705164705575886,0.4679709303405625,2
-2.8000398047583532,-1.8538637196048355,3
1.8417685950130451,1.7595306371313073,0
-2.377226871764302,-1.1565809763199606,3
0.7855425688026129,-0.5353493896593128,1
1.0126402353332946,1.683605541956701,0
0.17039499114844975,2.643730966323312,0
-1.857470328649529,-1.0185338744798693,3
-1.9816980480697604,-0.8478046548336468,3
-0.8813017086524065,1.31628783273148,2
-0.07403386662629313,0.6355757366115008,0
2.200834431504408,-0.5730040512469495,1
3.1641489091286488,-0.2576524630039597,1
1.042863301331427,0.24005457982634393,0
1.3312070979313604,0.8967172845406034,0
-3.491144782604899,-1.3217169833685758,2
-0.6477081802865716,-0.015490335547500777,2
1.8548373333604746,0.8832604541940463,0
-0.11749478942241237,1.2119276695181083,0
2.3525838648465873,-0.21403124318854014,1
0.1792668708499954,1.2757491202771558,0
1.5083307921142401,-0.26900063712899797,1
1.4465595851215025,1.1059357210657645,0
-1.4295491676935004,-1.8883236662218923,3
1.5716362487025428,0.0661787346606869,1
2.328625961651596,0.08672768022470208,1
2.4014491539679255,-1.0664816446252874,1
-2.746347772268497,0.8541823219573734,2
-2.1257620174754996,-1.5121415465970958,3
-0.9404856934008801,-0.2083383412946959,2
1.5160703160819133,1.499287393977229,0
-1.92255796290361,-1.1885265847731676,3
2.394773278563018,1.1015981716123557,0
2.214887815601388,-0.6704477846418496,1
3.0982408050819767,-1.7622364767781549,1
-0.9056573676391741,-0.9484618936172899,2
1.3851006278550853,2.063730319031141,0
-0.6803435623870644,0.8259690435819785,0
2.1528298028924775,-0.07006944951462489,1
-0.16164490784406105,1.3894081518783115,0
3.097385313297723,-2.029786812156249,1
0.06394588304110875,1.6051507010751522,0
3.121304072663193,-0.9496302704608546,1
-1.6858849546541013,1.708552500820263,2
-2.6877110890964446,-0.883117202335028,2
2.194582404536244,-1.4620091010460081,1
2.5985497842350886,-1.1881174901525349,1
-2.6530833557048554,0.016177875162410784,3
1.4410301327348145,-1.4039997511686706,1
0.4560068647585889,-0.7507403391877145,1
1.747642632463007,-0.21036139847898053,1
-1.241699417925695,0.8504966799506893,2
-2.5252626007860113,-0.3972975730275426,2
2.6828854931304735,-1.525779568262458,1
1.266148468391932,-1.767293910188269,1
1.5351072533093357,0.2648180634078363,1
-0.1474364680257126,1.8629788504771518,0
0.8158458581674546,1.30256862484336,0
2.1833055814056204,-1.427509174073314,1
0.2620543055922632,2.05520207794703,0
0.002857720191514044,0.4807770842601631,0
-2.2778553464778355,-0.20316852119578332,2
-0.0880579488701347,1.5169438245358637,0
-1.2215461660372482,-1.269154161547603,3
1.6981971110814476,-1.0504689926445394,1
0.34516809527467474,-0.825591120508376,1
-2.2756236199797617,0.19414326910432453,3
-2.3724791407369317,0.35023048657110345,2
-0.5852993096191806,0.991003185821529,0
0.1008919034695281,0.6823907761207841,0
2.6854718244486895,-0.8373761723163091,1
1.5810812632328402,0.05124170347841165,1
-2.1848685688295504,-0.759706053861954,3
2.3534988060685507,-2.2964429631168652,1
-1.1490034782427028,-0.7485393611819623,3
-2.7444609197433976,0.9684406005003787,3
-3.2175187665750613,-0.566288678671036,3
-1.8445602364361355,-1.0110548096535337,3
-2.1623152125982465,-0.45955066283182555,3
0.9136703171390821,0.30094944211892827,0
-1.3268480206592506,-0.6219374790573111,2
3.2142452179018473,-1.9737852156831004,1
-0.8494799592767197,2.7236237046945577,0
1.3921024639125985,0.8977064625051258,0
2.780994560948662,-1.0206386393757192,1
-2.080718984158088,-0.8255205624428467,2
